"","Hd12_1","Hd12_2","Hd12_3","Hd12_4","Md6_1","Md6_2","Md6_3","Md6_4"
"HMGCR",10.8606740502082,11.2024253668597,11.0408919376983,10.9975272829315,11.9185111365508,11.8201998515388,11.942115348508,11.9345743619334
"POLRMT",9.51595996034737,9.45846905833217,9.26793368765412,9.40303890654916,8.68105949464876,8.42214544319162,8.73144494875141,8.56138119628614
"ASCC3",10.0420341684957,10.3286901865717,10.285871700557,10.1961230869803,9.45837230079751,9.2460132199765,9.49797324411928,9.41722185040113
"COMTD1",7.01842761101617,6.90062191111681,7.43821525130353,7.1811484244856,6.07421398831828,6.36700586093671,6.29780677868259,6.27742238817855
"SRL",7.22691435568734,7.54261724971627,7.73048961286805,7.74361181635534,10.6774009930991,10.5408734117649,10.6314224102645,10.5890915292953
"GATM",6.46872845625578,6.33909230385477,6.21881669313889,6.35908929377744,12.516116799167,12.5203974978679,12.4915566790534,12.5366891411554
"BMI1",9.5827973495374,9.67777859818115,9.47965461875961,9.44845259373565,11.4493441844974,11.5437761251305,11.6312872412395,11.5644852431598
"KLC2",9.11214077510252,9.14027925482264,9.15745181390056,9.27541641300957,9.15009913718674,9.13733599042731,9.11870395243043,9.1832920034674
"PNISR",10.3171885771831,10.4527855739215,10.4864663425937,10.4248116827814,10.0871127839883,9.83248545919146,10.1070112513746,10.0896474249156
"YIPF7",5.97069838472945,6.54056425824316,5.65216327136943,5.88766962288562,5.65295682293475,6.85027650661504,6.79442944643912,7.35347877154512
"CMTM3",10.0253577721764,9.86037906116024,10.0952158841911,9.88880789299714,10.0909252486125,10.0338450446197,10.0291588626471,10.0328519109932
"SGCA",12.4968812022452,12.3837363267274,12.5148299161054,12.6034595489463,10.3510795152306,10.3267393058648,10.2095397166793,10.2138576249472
"CACNG1",11.4832934864162,11.3545922110957,11.2831636991727,11.4068180291122,12.4850914011591,12.584653933911,12.4080675906178,12.4833700911483
"TOM1",10.1333535411432,10.0417591267619,9.99546183289213,10.0346234408899,8.9001184598383,8.51173832386478,8.45538921432242,8.90566814222862
"CORO6",10.5430687184917,10.5471096036538,10.6241255446285,10.5778483280759,8.6515140783447,8.69892108611709,8.51639801675454,8.58666362764239
"ATP10A",9.31766738454933,9.48700282402026,9.52418973395592,9.55116450135596,9.44599167273593,9.16642161144039,9.32476962450118,9.39279659486961
"MIS12",9.00148327259808,8.95711452249413,8.83929925149897,8.79932468444533,10.9524906246198,10.938220358185,11.0255212924779,11.0026258730178
"EPAS1",10.989423714376,11.3155554290427,11.2246310032019,11.2247010919785,1.20386197442455,0,0,0
"MITD1",8.38040208401466,8.1085554954237,8.33761577659853,8.14522663351011,10.0069185244916,10.1951511576971,10.0799770127851,10.2390346896431
"NUP155",8.09835042616173,8.22181687008159,8.11102978581764,8.23540046655096,9.85456692865323,9.81007253334483,9.7705069948672,9.90758318368557
"FAM13C",7.74453572151947,8.30397303044781,8.1318600152877,8.18106114007458,8.03602927002824,8.06631303613226,7.84353664896673,8.07911037989484
"RAD54L",5.16324859720082,4.5752987593602,4.66834814888692,5.38968783222511,7.62707354567645,7.85922594224321,7.79870244106894,7.87061332567837
"TNFRSF10B",11.2495970380048,11.4425702901644,11.4393983413197,11.462229089334,9.7594149011746,9.73605956412352,9.85269094115069,9.70890422329108
"ORMDL3",10.2563728768796,10.1689633003082,10.0355114564742,10.1363907322651,10.6632868400092,10.5861565531267,10.6346006368147,10.6040366294763
"SELENOP",6.67207906453525,6.87679740930578,6.89039848494956,7.00663456388562,9.28700035663705,9.21719526178001,9.25269114801688,9.28248962656109
"BOK",11.5404740890456,11.3616584762481,11.4021117416562,11.4708989938885,11.0058863200045,11.2007345469612,11.1044977904898,11.0211658320964
"CLASP2",8.49852964340009,8.82661646637713,8.56927933698324,8.68016529568592,8.10206536830697,7.96982669754054,8.0121415222301,8.11595317829404
"MCM10",5.74561118809452,5.26940097730417,4.93413093727716,4.54866214096996,8.33050665665285,8.40303339182853,8.49229703871318,8.56048760640613
"SRM",11.5238286552084,11.3098736419358,11.4198331133217,11.2826600398795,10.9445840410593,11.0470774637619,10.8399962851089,11.0358976220311
"IGF2BP1",7.98186475251944,8.18454817456912,8.17414452134741,8.18199991849226,0,0,0,0
"CD59",11.7709511826497,11.7046073123646,11.63796495281,11.5625726128071,8.33491611292295,8.55996434144254,8.33195270118231,8.7570713752614
"SLC14A1",4.42706549677959,3.8813606868174,4.16947101965741,4.55007742496247,6.09777773154043,5.33390820292593,5.19496557062127,5.94054582692886
"AGRN",10.9709775757573,11.1394338294546,11.0583357921589,11.2163214781096,8.8353330571411,8.77687783122759,9.05711743259643,9.03128904232597
"ESRRA",9.9386802631211,9.99962565464915,9.78372060440992,9.75343990178065,8.99400234972184,8.8353483243033,8.88438366609554,8.86100430779249
"HELLS",5.04324666932304,4.84147876891173,5.23749892687299,5.2968789066024,9.88741905964163,9.69012925053067,9.8599270435977,9.83641482300977
"GGCT",9.42785236807672,9.105017338623,9.28069274114639,9.3343962971926,6.32249200816876,6.46199546187191,6.93615789210885,6.43602441705783
"INAFM1",8.55813553149978,7.73232604948293,8.15893403940117,8.24513846995395,7.73640196432365,7.52669076591248,7.69105676476383,7.9338582489156
"RBM19",8.67761444422859,8.67518719130003,8.75476954339518,8.81497863449651,8.24267179888406,8.21398989982258,8.45724062049028,8.45956167434447
"KCNK6",8.55044297784149,8.19863014450047,8.21636209362418,8.26260511715913,0.908985686235322,0,2.31492818896259,0
"GCLM",9.03331552828489,8.89805531516729,9.11981317503442,8.98160100621969,8.66471824237778,8.39950108807305,8.71902261614825,8.56363162985939
"EFNB3",2.49315795980098,3.38150615035952,2.82538979541007,4.94856018091249,4.88832279836034,4.77727073234164,5.08974163842061,4.25612936969909
"HSPA5",14.2442469987252,14.1846914904007,14.1616620919792,14.1379551273804,14.6808735706503,14.6969945483542,14.7076713899321,14.7081700813311
"CHAF1B",5.85398004430636,5.47561168364756,5.65532692518565,6.23873515499673,8.97673961230463,8.832381304234,8.87353421545795,8.81024433036874
"POLH",9.83754495683749,10.0411297660493,10.003842026148,9.96261263011972,9.63574344815653,9.6631531185559,9.67447924121615,9.60772526760684
"STAT3",10.5434923836612,10.665697701653,10.7124730032529,10.7229471178534,9.91940474720613,9.87078776899055,9.94262510956259,9.96006515289956
"TUSC2",10.0797432021868,9.84703735950008,9.93299431790816,9.82443703050023,8.74011257257314,8.75235369408791,8.63866868854349,8.86476516888649
"SERPINE1",14.207663412698,14.1708046359361,14.3347922098096,14.1409853434714,11.8377918611158,11.957424141304,11.8751541139274,11.755516096034
"KIAA1671",8.10598329399472,8.5072352883668,8.4111346725726,8.59347450387793,7.69601147857451,7.43903494483898,7.72132671411038,7.33449836741514
"PPME1",11.6370899814942,11.7669974901999,11.8709754298992,11.7277203647746,11.5874741074252,11.6087380313414,11.4002334052368,11.5095166514442
"XRN2",11.4224386351428,11.4835050765882,11.5148457063911,11.4544610530374,11.9759786632984,11.9872394751518,12.0238220984802,12.0387299095347
"GPT",5.57552048544541,5.66009591078804,5.62177485366554,5.86044581543889,7.23151426271078,7.3667815386189,7.14250042805558,7.28493592231014
"PHC2",10.212594370737,10.1765346453848,10.3295827203999,10.3067692170945,9.12688189870397,9.27707567102524,9.18017643955382,9.31210488037201
"ANKRD9",8.89024479696645,8.62476970359476,8.58624840353371,8.83597207465223,8.27880604101617,8.73515427959975,8.09052141544699,8.030621853647
"NCAPD3",7.79557121912615,8.02063547005887,7.80503131863776,7.91836289327137,9.26031102842598,9.08967591813971,9.28295294715942,9.32016754556511
"BRIP1",5.37866418586474,5.21291379717323,5.68533050977753,5.33577055489892,8.06016313631863,7.86350857841522,8.1433223869147,8.07654560522342
"TENT5A",8.51353383082505,8.38046384458695,8.36206118524548,8.38536599792086,7.63000676204651,7.8207200129435,7.70231772016129,7.9036176083438
"TDRKH",6.56607134937549,6.68431181784422,7.05811040312676,6.51620091919761,7.78453075290785,7.50978045537425,7.56804431159354,7.42109666734329
"NKAIN1",5.7731881909425,5.87256943715635,6.25088559308992,5.82737265823778,10.3670429902173,10.2315528317825,10.0576460365261,10.0679597513188
"SLC43A3",6.91554123387456,6.96311464708548,6.95467928331034,6.91504712124205,9.58535875031309,9.65581315836569,9.5085685499646,9.60910572227543
"COX10",8.48792636288931,8.68551167924841,8.56572041516867,8.53087679077703,8.43174367803548,8.36166349506485,8.30460792120539,8.24261434446667
"C4orf33",6.49693370109,6.13417466347701,6.70682547605703,6.24198633445725,7.02364787205978,6.69763571783965,7.01249321771007,6.95796125696915
"DHX8",8.81806552104734,8.98512054042937,8.9029895121993,8.87298061318771,9.60211438640515,9.52518570493223,9.62903238140047,9.56754452100645
"TRPM4",8.57391016189951,8.5937809118939,8.63072925792215,8.7740217312374,6.45385222775476,6.29426319637279,6.59766371996836,6.58749155231814
"GEM",8.93790743521156,8.79529634190952,8.69986326398378,8.77469006058024,9.52204894024522,9.55268244463241,9.71138321699905,9.47656478368908
"SPN",0,0,0,0,9.03248409977619,9.10185699097697,8.89906290893018,9.00973682282404
"SAMHD1",7.86315436916965,7.81213996783035,7.74340661339795,7.63143290751845,9.52445632197338,9.45675397741132,9.61016915112568,9.53442748839657
"ME1",10.6834305164716,10.7483914982569,10.7407316327474,10.6831785305541,10.6559479709177,10.6786416923744,10.661341069905,10.7667746958509
"PHKA2",6.92861495695453,7.03034851320186,6.73781475989879,6.88613662263012,8.84181977028221,8.5627563212512,8.68658690743119,8.59909379543201
"SOAT1",9.61160175870059,9.67318036477693,9.6477841352987,9.6226415933238,9.8500767565782,9.82565762273862,9.87080819745983,9.84736839213896
"MBNL2",10.0671977930785,10.2562922267058,10.1509476609201,10.192733465371,11.0091614121743,10.9472607204695,11.0596606065461,11.072872445541
"CCND3",10.034920975634,9.98437291901689,9.94976920715553,10.0214200181897,10.2770621156732,10.3705546813485,10.2523378978428,10.280640722018
"GLCE",8.39103764740133,8.6359575246574,8.39365359861982,8.30497283868385,10.5745631800082,10.4997915600392,10.5590213850528,10.6212115522107
"PPIB",11.4916692480807,11.1501085065297,11.1987276482955,11.3385167231644,11.2123846055295,11.3475944784465,11.2207701338024,11.3476666344461
"SLC16A13",7.46779079868055,7.03008476069143,7.27162177368173,7.03784595419115,8.23250490523223,7.84482173389387,8.1902214358015,8.08624500269558
"MCM5",7.66011673521589,7.3731758999608,7.06997518793861,7.2078632731556,11.2684903818367,11.4077606504131,11.2915753396743,11.3270302940195
"CDK18",11.012150744532,11.1115213218955,11.1502125387517,11.1052933049032,9.05151794541699,8.96697002410087,8.97282406125633,8.9638217658877
"TMEM248",11.2270387500693,11.2356131280906,11.2274898366214,11.2175118168864,10.3983991520875,10.3797997793286,10.433437892956,10.366748710499
